time,L_X,L_Y,L_P,L_V,R_X,R_Y,R_P,R_V,Event
557207297.206,932.7254676818848,470.2181053161621,2.462005615234375,True,883.2696533203125,436.4490509033203,2.482513427734375,True,
557207313.871,912.7574729919434,430.8523964881897,2.4662628173828125,True,890.8349990844727,446.43465757369995,2.454681396484375,True,
557207330.534,772.6384735107422,353.86027336120605,2.3351898193359375,True,767.5746917724609,437.71790742874146,2.4816741943359375,True,
557207347.196,618.3679389953613,367.92107820510864,2.293853759765625,True,628.2758903503418,447.68394470214844,2.46893310546875,True,
557207363.87,640.8475685119629,379.6828007698059,2.37548828125,True,611.3591194152832,432.0523738861084,2.453857421875,True,
557207380.527,645.1181602478027,396.51628017425537,2.376007080078125,True,614.0964317321777,435.291109085083,2.50048828125,True,
557207397.199,663.1102752685547,334.61538076400757,2.3965301513671875,True,618.405647277832,409.54042196273804,2.5794830322265625,True,
557207413.867,655.2239799499512,388.8544750213623,2.34051513671875,True,639.3042755126953,356.8328261375427,2.71136474609375,True,
557207430.528,673.5872268676758,372.26921796798706,2.3921966552734375,True,634.9346923828125,375.2191114425659,2.677154541015625,True,
557207447.197,663.2673454284668,346.5429925918579,2.3204193115234375,True,629.0097427368164,385.6385278701782,2.62677001953125,True,
557207463.861,625.8008193969727,468.84979248046875,2.3323974609375,True,633.6812210083008,346.6396164894104,2.7265777587890625,True,
557207480.529,646.2734985351562,352.7320718765259,2.260772705078125,True,612.8082275390625,426.3627004623413,2.4743804931640625,True,
557207496.693,644.9255561828613,325.3302812576294,2.2808380126953125,True,682.5432586669922,437.2355604171753,2.4934539794921875,True,
557207513.36,637.4405479431152,394.41932916641235,2.14971923828125,True,692.9926300048828,423.59421014785767,2.39923095703125,True,
557207530.017,646.0859870910645,371.45856857299805,2.23583984375,True,687.7354431152344,425.4659843444824,2.452728271484375,True,
557207546.68,,,,False,680.2645683288574,444.81631994247437,2.4114532470703125,True,
557207563.352,632.6582908630371,350.52555799484253,2.30853271484375,True,663.9202880859375,424.2657494544983,2.5130615234375,True,
557207579.989,,,,False,652.8168296813965,447.7207660675049,2.3937225341796875,True,
557207596.657,640.5718231201172,361.48602962493896,2.1576080322265625,True,666.2778854370117,433.7503409385681,2.4131317138671875,True,
557207613.317,599.9422073364258,346.4754009246826,2.2300262451171875,True,650.5319023132324,463.3553624153137,2.414337158203125,True,
557207629.986,611.9155883789062,381.7397117614746,2.2289581298828125,True,648.6932945251465,439.74353313446045,2.3858642578125,True,
557207646.648,638.4840774536133,335.0896167755127,2.3480377197265625,True,669.287052154541,434.59015130996704,2.409637451171875,True,
557207663.338,617.3091888427734,361.623272895813,2.11083984375,True,653.5549736022949,448.16770792007446,2.406829833984375,True,
557207679.982,630.3281593322754,324.25055265426636,2.306671142578125,True,675.4953575134277,460.47621488571167,2.3197479248046875,True,
557207696.646,654.0150260925293,311.5038585662842,2.2591705322265625,True,642.9230117797852,458.3599519729614,2.382659912109375,True,
557207713.318,616.973934173584,393.22598218917847,2.233154296875,True,640.3554725646973,442.56017446517944,2.3657684326171875,True,
557207729.973,603.8685607910156,378.880455493927,2.2250518798828125,True,664.7545623779297,467.4217414855957,2.261871337890625,True,
557207746.638,602.2992897033691,399.9518036842346,2.243560791015625,True,659.6642303466797,431.16557121276855,2.351776123046875,True,
557207763.31,590.778923034668,353.1830048561096,2.2536773681640625,True,648.2239723205566,397.44247913360596,2.466644287109375,True,
557207779.971,642.3572731018066,314.05566930770874,2.3189239501953125,True,650.7916831970215,420.2872395515442,2.344879150390625,True,
557207796.636,619.9426460266113,365.1033425331116,2.26849365234375,True,654.4228363037109,411.38309955596924,2.406982421875,True,
557207813.349,611.1186218261719,379.0723514556885,2.128570556640625,True,645.9219360351562,425.17746448516846,2.3702392578125,True,
557207829.972,618.1240653991699,379.03656005859375,2.2126007080078125,True,665.2821350097656,437.03291416168213,2.3815460205078125,True,
557207846.628,615.4324722290039,398.64232778549194,2.23358154296875,True,659.3404197692871,421.58448457717896,2.372894287109375,True,
557207863.298,647.8656578063965,336.42226696014404,2.3262481689453125,True,655.0570106506348,451.31941080093384,2.367889404296875,True,
557207879.963,621.4253425598145,369.2306184768677,2.2061309814453125,True,672.5162315368652,417.9497265815735,2.328460693359375,True,
557207896.634,616.0410690307617,357.9773783683777,2.19818115234375,True,645.8009719848633,428.6866307258606,2.3642730712890625,True,
557207913.294,607.7246475219727,380.10515213012695,2.20635986328125,True,658.2836151123047,409.79881525039673,2.3997039794921875,True,
557207929.954,609.799690246582,431.7897319793701,2.2135009765625,True,652.4629211425781,425.3016400337219,2.3389739990234375,True,
557207946.618,,,,False,672.6690673828125,399.0679621696472,2.39739990234375,True,
557207963.29,634.5685386657715,327.595374584198,2.115753173828125,True,662.4073219299316,396.679208278656,2.3501739501953125,True,
557207979.954,643.282413482666,370.76185941696167,2.153900146484375,True,673.7845802307129,406.024432182312,2.4122467041015625,True,
557207996.622,635.1825141906738,376.75769090652466,2.1267852783203125,True,663.4337997436523,438.20476055145264,2.38946533203125,True,
557208013.286,626.7891883850098,373.10664653778076,2.1245269775390625,True,667.3027610778809,410.4949450492859,2.3023529052734375,True,
557208029.953,625.0215911865234,375.54425954818726,2.08795166015625,True,684.6080589294434,408.74998569488525,2.355224609375,True,
557208046.611,613.0734443664551,353.43541145324707,2.1551971435546875,True,681.2559700012207,409.51074600219727,2.35498046875,True,
557208063.273,625.7041168212891,355.5055832862854,2.2104034423828125,True,661.5639495849609,409.3249011039734,2.3422698974609375,True,
557208079.943,654.4085884094238,365.3839445114136,2.193267822265625,True,682.3889923095703,432.7969765663147,2.2571563720703125,True,
557208096.688,638.9275360107422,358.7296414375305,2.152435302734375,True,681.5658760070801,473.3279013633728,2.2816925048828125,True,
557208113.354,653.7844276428223,377.21171379089355,2.2274169921875,True,669.298210144043,412.9624271392822,2.292327880859375,True,
557208130.015,645.1132392883301,346.82958126068115,2.1810302734375,True,687.293701171875,427.5162649154663,2.2481689453125,True,
557208146.685,625.188045501709,350.03612995147705,2.1828765869140625,True,668.0683708190918,441.91592931747437,2.283966064453125,True,
557208163.348,646.5971946716309,331.2878108024597,2.1549224853515625,True,673.4898948669434,427.58771896362305,2.26861572265625,True,
557208180.017,,,,False,657.3064041137695,436.2535500526428,2.3656463623046875,True,
557208196.684,639.5237159729004,331.580708026886,2.1930999755859375,True,673.8781356811523,398.78639459609985,2.335205078125,True,
557208213.35,611.8948745727539,314.3091058731079,2.1586151123046875,True,670.1382064819336,378.4722661972046,2.373046875,True,
557208230.013,624.6941757202148,334.8578095436096,2.137542724609375,True,664.8323822021484,402.1668791770935,2.3355255126953125,True,
557208246.678,591.753101348877,342.28046894073486,2.0395050048828125,True,661.91162109375,405.8555817604065,2.2659149169921875,True,
557208263.347,606.800422668457,342.93359756469727,2.078582763671875,True,677.486686706543,379.20875787734985,2.3228607177734375,True,
557208280.01,631.9439506530762,325.8278203010559,2.1458587646484375,True,667.2909164428711,404.0080761909485,2.291534423828125,True,
557208296.681,631.4714813232422,355.7857346534729,2.146484375,True,666.5041351318359,418.24461936950684,2.293975830078125,True,
557208313.345,620.5641174316406,328.04263830184937,2.1908721923828125,True,651.2171173095703,391.2031888961792,2.288909912109375,True,
557208330.013,647.96630859375,298.1040358543396,2.0956268310546875,True,665.7135200500488,417.0007395744324,2.318450927734375,True,
557208346.679,646.0309410095215,345.2373790740967,2.178924560546875,True,650.2986145019531,414.6954131126404,2.3941650390625,True,
557208363.348,619.0221405029297,322.44237899780273,2.08050537109375,True,674.7879409790039,391.08107328414917,2.3833465576171875,True,
557208380.006,640.0587844848633,307.0998430252075,2.210968017578125,True,663.7584686279297,392.3174214363098,2.421356201171875,True,
557208396.681,633.8245010375977,316.44667625427246,2.2186431884765625,True,668.3183097839355,399.1537070274353,2.33013916015625,True,
557208413.345,639.7480201721191,344.86504554748535,2.2092437744140625,True,682.1201133728027,443.5858941078186,2.27935791015625,True,
557208430.014,633.6525535583496,354.2333149909973,2.1909942626953125,True,661.9137382507324,448.53753089904785,2.349945068359375,True,
557208446.671,630.1597595214844,347.24066734313965,2.2101287841796875,True,662.9398727416992,434.40263271331787,2.3594207763671875,True,
557208463.339,625.2713584899902,364.15332555770874,2.1946258544921875,True,672.0863914489746,433.97146224975586,2.27935791015625,True,
557208480.01,630.5509757995605,376.3311553001404,2.208038330078125,True,663.5717582702637,439.6351933479309,2.400482177734375,True,
557208496.674,638.5403823852539,395.6733798980713,2.1839141845703125,True,667.7762603759766,419.58383560180664,2.4907989501953125,True,
557208513.342,,,,False,672.850341796875,434.1945791244507,2.3359832763671875,True,
557208529.996,626.4451789855957,352.9976749420166,2.307098388671875,True,671.0581398010254,417.8194999694824,2.46929931640625,True,
557208546.671,629.1640663146973,340.85158109664917,2.1937713623046875,True,674.9611473083496,419.24291610717773,2.400787353515625,True,
557208563.335,,,,False,668.1733703613281,407.6681327819824,2.405792236328125,True,
557208580.001,617.9631614685059,425.03584384918213,2.2498931884765625,True,660.3847503662109,427.1277093887329,2.308319091796875,True,
557208596.765,622.2060012817383,349.4597339630127,2.1959991455078125,True,659.0282249450684,421.40018463134766,2.46771240234375,True,
557208613.445,603.4556007385254,395.0922203063965,2.1623077392578125,True,666.9494819641113,452.92789936065674,2.2811126708984375,True,
557208630.116,589.1174125671387,417.3975348472595,2.07000732421875,True,668.6521339416504,426.7052936553955,2.4305267333984375,True,
557208646.785,620.7366943359375,369.0449023246765,2.203277587890625,True,670.0337791442871,440.0547122955322,2.35174560546875,True,
557208663.457,620.6565856933594,359.00399923324585,2.163543701171875,True,662.9174423217773,433.8320302963257,2.3909149169921875,True,
557208680.122,641.3350296020508,390.9155058860779,2.1628570556640625,True,668.386402130127,444.13203477859497,2.4188690185546875,True,
557208696.801,,,,False,669.1100692749023,439.35272455215454,2.4085693359375,True,
557208713.469,631.215934753418,364.91118907928467,2.1927947998046875,True,,,,False,
557208730.134,620.559139251709,403.928382396698,2.21600341796875,True,656.1393928527832,463.37802171707153,2.3378448486328125,True,
557208746.819,602.881965637207,354.6017861366272,2.161834716796875,True,651.6188621520996,431.61083936691284,2.43682861328125,True,
557208763.483,625.4865646362305,348.0999827384949,2.2655181884765625,True,665.493221282959,426.8593382835388,2.408203125,True,
557208780.152,609.5496368408203,372.8116250038147,2.1522979736328125,True,660.3328514099121,435.9450101852417,2.3562164306640625,True,
557208796.829,630.5219650268555,345.6653952598572,2.1838226318359375,True,686.1538696289062,429.9295449256897,2.3888397216796875,True,
557208813.491,612.7335548400879,347.0484495162964,2.1774444580078125,True,681.4339828491211,427.7194905281067,2.399322509765625,True,
557208830.164,638.9807510375977,350.68835735321045,2.3030548095703125,True,686.2699699401855,446.4320182800293,2.3933258056640625,True,
557208846.826,622.998161315918,361.7117214202881,2.0999603271484375,True,680.7508850097656,428.357298374176,2.4120941162109375,True,
557208863.509,649.8132133483887,336.9313931465149,2.2238311767578125,True,671.1557006835938,446.01146936416626,2.3885955810546875,True,
557208880.167,612.1561431884766,342.25883960723877,2.18817138671875,True,690.611400604248,428.9699363708496,2.393096923828125,True,
557208896.891,627.7790451049805,337.35265016555786,2.2408599853515625,True,662.5697708129883,405.4366421699524,2.41607666015625,True,
557208913.514,609.6152114868164,386.3659429550171,2.0695343017578125,True,692.5607299804688,420.93013286590576,2.2727203369140625,True,
557208930.176,627.0987510681152,388.23636531829834,2.147796630859375,True,679.5174980163574,434.4149923324585,2.4665069580078125,True,
557208946.856,587.1271705627441,374.16075468063354,2.1144561767578125,True,657.0454216003418,420.6632423400879,2.4421844482421875,True,
557208963.524,623.5871887207031,356.9010615348816,2.1434478759765625,True,697.3245620727539,442.5324296951294,2.36981201171875,True,
557208980.199,598.7981414794922,386.1023998260498,2.1465301513671875,True,674.8257637023926,438.6780309677124,2.34381103515625,True,
557208996.865,620.5404853820801,373.627552986145,2.2480621337890625,True,672.7428245544434,443.61061334609985,2.34375,True,
557209013.532,627.3804473876953,370.4614305496216,2.0921630859375,True,687.253589630127,416.7585039138794,2.400604248046875,True,
557209030.2,623.9778900146484,395.2481961250305,2.09210205078125,True,660.0577926635742,420.9501528739929,2.4527130126953125,True,
557209046.869,618.1818008422852,400.88083505630493,2.187347412109375,True,667.9472351074219,445.50440311431885,2.3519134521484375,True,
557209063.55,622.0155715942383,350.76824426651,2.137176513671875,True,673.0013465881348,415.3846549987793,2.406158447265625,True,
557209080.212,639.9771308898926,335.7507920265198,2.311370849609375,True,665.2302932739258,433.98478746414185,2.4051055908203125,True,
557209096.748,622.1918106079102,359.3080973625183,2.176239013671875,True,683.9846420288086,433.3917188644409,2.4229736328125,True,
557209113.411,626.1550712585449,347.5864791870117,2.198394775390625,True,677.4542999267578,434.2349410057068,2.37744140625,True,
557209130.075,633.3659934997559,349.98109102249146,2.1952667236328125,True,666.0061454772949,447.96905279159546,2.365875244140625,True,
557209146.745,618.8869857788086,355.3093099594116,2.2711181640625,True,677.3745918273926,424.61445808410645,2.3832550048828125,True,
557285570.166,957.4844169616699,448.22892665863037,2.106689453125,True,960.6963729858398,408.31121921539307,2.485260009765625,True,Fixation
557285586.846,922.8091049194336,447.03429222106934,2.1955413818359375,True,1008.5005187988281,461.32761240005493,2.3292388916015625,True,
557285603.525,951.7769050598145,465.8416414260864,2.167205810546875,True,977.2872161865234,470.4390335083008,2.369476318359375,True,
557285620.185,923.9937973022461,436.87925577163696,2.1472015380859375,True,971.2504577636719,451.8497157096863,2.407806396484375,True,
557285636.855,942.8405570983887,443.671510219574,2.2433013916015625,True,965.8758544921875,452.6406669616699,2.4190673828125,True,
557285653.531,949.105396270752,426.81633710861206,2.26226806640625,True,965.1039505004883,443.5187530517578,2.4161376953125,True,
557285670.196,,,,False,983.8573837280273,462.1324038505554,2.36376953125,True,
557285686.867,933.5860633850098,441.2633800506592,2.159759521484375,True,957.927074432373,455.1410436630249,2.44940185546875,True,
557285703.529,934.8536682128906,407.36905574798584,2.0782928466796875,True,947.6962280273438,447.0747184753418,2.4821929931640625,True,
557285720.177,931.4636993408203,418.78103971481323,2.2266387939453125,True,971.4558792114258,451.955029964447,2.3847808837890625,True,
557285736.846,959.1044425964355,485.07211446762085,2.0093994140625,True,959.073486328125,451.23591899871826,2.355133056640625,True,
557285753.553,938.653507232666,409.61509466171265,2.08392333984375,True,956.744270324707,424.3162178993225,2.5016632080078125,True,
557285770.181,,,,False,952.2882843017578,401.3105893135071,2.3302154541015625,True,
557285786.848,,,,False,,,,False,
557285803.46,,,,False,,,,False,
557285820.119,,,,False,,,,False,
557285836.782,,,,False,,,,False,
557285853.443,,,,False,1158.010368347168,260.9907388687134,1.365264892578125,True,
557285870.121,937.9801368713379,413.37409257888794,2.0699310302734375,True,1096.2935256958008,484.6785378456116,1.9265289306640625,True,
557285886.793,,,,False,1034.3726348876953,449.11283254623413,2.1030426025390625,True,
557285903.457,972.8058242797852,410.41248321533203,2.0493011474609375,True,993.955078125,424.58059787750244,2.2765655517578125,True,
557285920.124,953.712158203125,428.98937702178955,2.114288330078125,True,994.4911193847656,416.18751525878906,2.2954864501953125,True,
557285936.79,945.5185890197754,406.03241443634033,1.9409332275390625,True,1007.871208190918,462.43669509887695,2.2828369140625,True,
557285953.452,952.943286895752,426.6136908531189,2.1107940673828125,True,984.0085601806641,431.5327548980713,2.329010009765625,True,
557285970.126,951.3670349121094,421.0116934776306,1.9754486083984375,True,989.3899154663086,412.86200523376465,2.34246826171875,True,
557285986.778,,,,False,981.8229675292969,435.81401109695435,2.285064697265625,True,
557286002.801,,,,False,,,,False,
557286020.282,,,,False,981.5178680419922,431.5903043746948,2.3167724609375,True,
557286036.926,958.1236839294434,426.53921127319336,2.1581268310546875,True,982.0044708251953,404.7293758392334,2.3401947021484375,True,
557286053.588,937.9159355163574,432.9004240036011,2.0388641357421875,True,984.9858856201172,413.46054553985596,2.33184814453125,True,
557286070.255,949.6291351318359,437.3654007911682,2.0389556884765625,True,987.1309661865234,400.4093670845032,2.38397216796875,True,
557286086.933,949.4476318359375,405.4310417175293,2.12451171875,True,989.1193771362305,410.0709843635559,2.361083984375,True,
557286103.597,955.4965209960938,413.7629699707031,2.196319580078125,True,970.4657363891602,367.49016523361206,2.476409912109375,True,
557286120.266,,,,False,985.7184219360352,386.6771864891052,2.4614410400390625,True,
557286136.935,946.3250541687012,410.336651802063,2.1092376708984375,True,980.046501159668,425.19729137420654,2.2538299560546875,True,
557286153.598,923.8683128356934,431.4309811592102,2.13226318359375,True,961.9468688964844,407.4464964866638,2.4299163818359375,True,
557286170.259,955.7682609558105,396.43555641174316,2.054412841796875,True,969.7129440307617,405.98342657089233,2.4201202392578125,True,
557286186.94,957.7826499938965,406.64543867111206,2.0432891845703125,True,968.0117797851562,442.08574533462524,2.299224853515625,True,
557286203.595,,,,False,995.2356719970703,420.3871464729309,2.29022216796875,True,
557286220.257,987.7987289428711,474.73721981048584,1.946319580078125,True,984.8942184448242,422.0233154296875,2.2987060546875,True,
557286236.925,958.0401992797852,427.14444637298584,2.142181396484375,True,979.9224472045898,414.18371200561523,2.295318603515625,True,
557286253.588,936.7672920227051,404.4223165512085,2.156097412109375,True,962.0181655883789,400.9945821762085,2.4110565185546875,True,
557286270.249,951.068000793457,424.6721363067627,2.0601043701171875,True,988.6086273193359,442.58946418762207,2.2351226806640625,True,
557286286.924,939.5539855957031,418.7368154525757,2.1502838134765625,True,968.9896774291992,404.5535731315613,2.3775482177734375,True,
557286303.583,919.1085433959961,408.6417746543884,2.1433868408203125,True,988.6086273193359,434.1841506958008,2.2578277587890625,True,Circle
557286320.233,944.9614334106445,410.6196999549866,2.084075927734375,True,953.9445877075195,436.1535143852234,2.4824066162109375,True,
557286336.891,,,,False,1008.9307022094727,456.91246032714844,2.2209014892578125,True,
557286353.564,951.448974609375,419.18498039245605,2.094390869140625,True,959.4927406311035,402.1519446372986,2.4273223876953125,True,
557286370.228,,,,False,991.9713592529297,417.9543614387512,2.298675537109375,True,
557286386.89,953.9216995239258,424.7809910774231,2.1606903076171875,True,993.2085800170898,438.57213735580444,2.225006103515625,True,
557286403.567,930.6814384460449,400.95763206481934,2.1645050048828125,True,986.942253112793,435.1482653617859,2.306976318359375,True,
557286420.222,944.7293472290039,404.4006872177124,2.04443359375,True,980.4788589477539,375.34862995147705,2.40716552734375,True,
557286436.881,943.4419441223145,410.2471089363098,2.0215911865234375,True,952.6525497436523,354.36901330947876,2.494537353515625,True,
557286453.557,938.4383010864258,418.9397192001343,2.0686187744140625,True,966.3071823120117,381.7520070075989,2.4073028564453125,True,
557286470.209,935.7903099060059,444.26181077957153,2.116668701171875,True,1005.7450103759766,405.3714323043823,2.3455963134765625,True,
557286486.873,950.2008247375488,421.9752287864685,2.1888885498046875,True,987.5835800170898,418.04776668548584,2.2227020263671875,True,
557286503.592,919.932975769043,394.24513578414917,2.1100616455078125,True,969.5040893554688,397.22811698913574,2.3154296875,True,
557286520.208,942.367057800293,397.45213508605957,2.18359375,True,979.2289352416992,407.2072219848633,2.338165283203125,True,
557286536.874,924.587516784668,389.4128465652466,2.1846771240234375,True,984.7883605957031,417.4501919746399,2.2985992431640625,True,
557286553.609,945.9217643737793,440.65325260162354,2.162872314453125,True,999.7549438476562,443.3506107330322,2.2781829833984375,True,
557286570.222,940.8514595031738,422.3263192176819,2.104766845703125,True,982.5418853759766,409.0786099433899,2.3480377197265625,True,
557286586.896,917.761116027832,409.19435262680054,2.16497802734375,True,977.9181289672852,430.60513973236084,2.3378448486328125,True,
557286603.563,936.6963386535645,432.3107671737671,2.057525634765625,True,959.9514198303223,396.3980269432068,2.3901824951171875,True,
557286620.213,931.7022514343262,424.6385979652405,2.1285247802734375,True,995.0145721435547,405.9648871421814,2.3038330078125,True,
557286636.871,,,,False,999.9328994750977,419.2077684402466,2.295562744140625,True,
557286653.547,948.6111259460449,425.7978916168213,2.1455535888671875,True,977.2861862182617,420.2611041069031,2.3565673828125,True,
557286670.192,966.7388534545898,437.00523376464844,2.123687744140625,True,1003.3742523193359,403.9115810394287,2.3618927001953125,True,
557286686.861,950.2980422973633,422.90496826171875,2.109375,True,987.9080200195312,435.19184589385986,2.30194091796875,True,
557286703.531,942.1940803527832,431.7328906059265,2.1205902099609375,True,992.6169204711914,450.88096618652344,2.29913330078125,True,
557286720.189,956.290454864502,417.52840518951416,2.1128692626953125,True,992.1175003051758,423.74799728393555,2.3305206298828125,True,
557286736.847,,,,False,997.3707962036133,453.9240074157715,2.3359527587890625,True,
557286753.509,953.5462188720703,438.61990213394165,2.070068359375,True,1003.6301422119141,435.5215001106262,2.345703125,True,
557286770.165,977.6077651977539,423.82144689559937,2.098114013671875,True,984.1207122802734,417.8650760650635,2.340728759765625,True,
557286786.825,949.680118560791,434.19689655303955,2.20721435546875,True,1007.3851776123047,452.4113702774048,2.2759857177734375,True,
557286803.494,953.257999420166,436.922128200531,2.15606689453125,True,984.3869018554688,423.87526273727417,2.4171905517578125,True,
557286820.153,931.6950988769531,423.8059973716736,2.1669921875,True,986.4651489257812,418.1178689002991,2.3292388916015625,True,
557286836.82,959.5071029663086,429.0462827682495,2.1284637451171875,True,995.5756759643555,416.9485330581665,2.3666534423828125,True,
557286853.485,961.4048767089844,428.9870595932007,2.115203857421875,True,978.2260894775391,399.5930528640747,2.4119873046875,True,
557286870.144,950.0372314453125,420.43664932250977,2.137176513671875,True,1004.0012741088867,431.86607837677,2.32763671875,True,
557286886.813,961.3460540771484,414.6659302711487,2.20599365234375,True,995.4510498046875,440.6405711174011,2.294219970703125,True,
557286903.518,972.0209884643555,470.0748109817505,2.01458740234375,True,998.0990982055664,425.6315517425537,2.3602447509765625,True,
557286920.134,973.04443359375,445.210862159729,2.039825439453125,True,1006.5943908691406,426.83539152145386,2.2789764404296875,True,
557286936.797,951.8175315856934,418.72658014297485,2.0971832275390625,True,1007.7549362182617,431.75941228866577,2.3367919921875,True,
557286953.46,947.0125579833984,395.7959461212158,2.168426513671875,True,1010.8929061889648,445.46642303466797,2.3257598876953125,True,
557286970.128,959.0622711181641,436.1564111709595,2.14599609375,True,994.0364456176758,423.0924868583679,2.3098907470703125,True,
557286986.793,957.7746963500977,428.9200472831726,2.151519775390625,True,988.2511138916016,414.99133586883545,2.4095306396484375,True,
557287003.457,947.9650497436523,403.05612802505493,2.2182464599609375,True,1003.5555267333984,416.90250635147095,2.3008880615234375,True,
557287020.123,942.9306221008301,439.77179288864136,2.1235809326171875,True,1007.0401382446289,429.1890621185303,2.32208251953125,True,
557287036.782,938.2625770568848,442.7537441253662,2.198272705078125,True,966.1368942260742,472.08099603652954,2.35711669921875,True,
557287053.453,957.2427177429199,442.97943592071533,2.0078887939453125,True,985.9720230102539,433.40710401535034,2.334075927734375,True,
557287070.269,942.4421310424805,395.1579451560974,2.3744049072265625,True,1005.4286956787109,421.5735411643982,2.36187744140625,True,
557287086.944,940.5456161499023,421.6757655143738,2.1797027587890625,True,998.4856796264648,431.14001512527466,2.3433685302734375,True,
557287103.615,958.3384895324707,433.85050535202026,2.2130889892578125,True,986.5781021118164,416.91203355789185,2.39013671875,True,
557287120.287,938.3724403381348,521.0784530639648,2.40673828125,True,981.6352844238281,417.090539932251,2.32843017578125,True,
557287136.958,937.6710319519043,423.1765580177307,2.3220367431640625,True,990.7236099243164,446.8255949020386,2.3310089111328125,True,
557287153.62,935.2116394042969,438.43347787857056,2.143157958984375,True,981.796875,428.67021560668945,2.3509674072265625,True,
557287170.297,939.7567176818848,424.1481399536133,2.1383209228515625,True,991.1771392822266,434.2762041091919,2.3121337890625,True,
557287186.966,923.0546951293945,407.7991318702698,2.104827880859375,True,975.0558471679688,420.2121162414551,2.3325347900390625,True,
557287203.64,939.2529487609863,411.4380097389221,2.2403564453125,True,990.5879974365234,442.5192975997925,2.268585205078125,True,
557287220.312,953.9366340637207,402.53283977508545,2.15081787109375,True,974.0673065185547,404.6512269973755,2.411285400390625,True,
557287236.98,949.7743034362793,402.7412796020508,2.2870025634765625,True,974.8520278930664,412.55340099334717,2.3706512451171875,True,
557287253.638,936.8717193603516,424.5614790916443,2.1948394775390625,True,983.2122802734375,445.39677143096924,2.2748260498046875,True,
557287270.314,932.684211730957,398.81800174713135,2.2412872314453125,True,1002.3086929321289,429.0174436569214,2.3101959228515625,True,
557287286.991,944.6060943603516,440.19105434417725,2.2295074462890625,True,985.6732177734375,402.8387403488159,2.4893646240234375,True,
557287303.652,942.1275329589844,432.1963119506836,2.3563690185546875,True,971.0547637939453,374.5348262786865,2.429473876953125,True,
557287320.332,962.4195098876953,389.6101498603821,2.2003631591796875,True,965.2411651611328,409.44637298583984,2.4369354248046875,True,
557287336.999,945.5413055419922,426.8271517753601,2.1456756591796875,True,992.5476837158203,413.4752869606018,2.4004058837890625,True,
557287353.668,929.46533203125,429.6744990348816,2.2791290283203125,True,975.9066009521484,424.23253297805786,2.4405364990234375,True,
557287370.343,950.7119750976562,409.73618030548096,2.2723541259765625,True,985.3177642822266,424.5793104171753,2.3386993408203125,True,
557287387.016,975.4436874389648,426.599657535553,2.1686248779296875,True,986.4217758178711,413.3095908164978,2.3837127685546875,True,
557287403.685,945.9104919433594,383.50218057632446,2.36712646484375,True,969.4430923461914,392.6527404785156,2.409576416015625,True,
557287420.351,,,,False,977.1177291870117,384.2039752006531,2.4970245361328125,True,
557287437.017,,,,False,976.5002059936523,434.4552254676819,2.3830718994140625,True,
557287453.685,944.4832420349121,412.333824634552,2.227447509765625,True,982.2814178466797,419.5147633552551,2.40008544921875,True,
557287470.347,,,,False,982.9008865356445,418.9765405654907,2.4081878662109375,True,
557287487.019,920.0564002990723,413.7470054626465,2.195892333984375,True,981.2996292114258,409.0447497367859,2.401397705078125,True,
557287503.683,921.1703109741211,404.1541385650635,2.2195892333984375,True,977.9162979125977,417.93086528778076,2.3899383544921875,True,
557287520.35,932.0997047424316,388.2696461677551,2.1873779296875,True,961.4714813232422,371.6885733604431,2.5369110107421875,True,
557287537.022,934.2577743530273,414.28258895874023,2.23455810546875,True,985.6985092163086,409.84220266342163,2.4513702392578125,True,
557287553.686,940.4791259765625,410.92727422714233,2.2143402099609375,True,972.8287124633789,398.24591875076294,2.4541778564453125,True,
557287570.372,925.689811706543,406.48489236831665,2.186920166015625,True,970.8908843994141,411.51023626327515,2.347900390625,True,
557287586.955,,,,False,978.4736251831055,395.79349994659424,2.4900665283203125,True,
557287603.628,934.7376251220703,406.68766736984253,2.16192626953125,True,967.55126953125,411.02338314056396,2.43646240234375,True,
557287620.29,,,,False,977.486572265625,408.79427433013916,2.32000732421875,True,
557287636.955,924.2606735229492,400.92435121536255,2.168975830078125,True,978.0585479736328,390.88589429855347,2.507598876953125,True,
557287653.617,922.1635437011719,403.9088773727417,2.166046142578125,True,981.705436706543,412.5586152076721,2.4586181640625,True,
557287670.277,912.2044944763184,422.5756359100342,2.106048583984375,True,982.2134399414062,406.34037494659424,2.3614959716796875,True,
557287686.946,924.5913505554199,398.881151676178,2.1420135498046875,True,983.0698013305664,424.7205448150635,2.4179229736328125,True,
557287703.61,921.5861320495605,413.961238861084,2.11407470703125,True,1001.4992523193359,399.6505379676819,2.360443115234375,True,
557287720.28,1007.3738479614258,510.4142904281616,1.819061279296875,True,986.7815780639648,408.8974642753601,2.3310546875,True,
557287736.94,931.0184669494629,393.39818000793457,2.1420135498046875,True,995.1322174072266,433.56571912765503,2.36859130859375,True,
557287753.602,,,,False,972.5692749023438,385.6990385055542,2.4522552490234375,True,
557287770.271,933.845272064209,405.35372972488403,2.2029266357421875,True,981.9497680664062,410.54290294647217,2.476898193359375,True,
557287786.936,917.2342872619629,378.75428438186646,2.235382080078125,True,1003.7235260009766,431.302170753479,2.457427978515625,True,
557287803.6,927.8594398498535,395.0495409965515,2.2648468017578125,True,993.5270690917969,397.6646947860718,2.3789825439453125,True,
