time,L_X,L_Y,L_P,L_V,R_X,R_Y,R_P,R_V,Event
557487999.447,708.6139869689941,-36.94496154785156,2.3286285400390625,True,808.8996505737305,115.88887453079224,2.4428558349609375,True,
557488016.11,761.9670295715332,40.03660440444946,2.361968994140625,True,764.3971252441406,80.43846130371094,2.601715087890625,True,
557488032.778,755.3731727600098,29.018003940582275,2.2675323486328125,True,795.410099029541,79.31701898574829,2.544525146484375,True,
557488049.433,756.2137413024902,8.950295448303223,2.3224029541015625,True,798.4223556518555,75.88580846786499,2.572998046875,True,
557488066.094,750.8622550964355,14.668421745300293,2.3133697509765625,True,761.7000389099121,76.71731472015381,2.66253662109375,True,
557488082.978,,,,False,784.3268394470215,77.02398777008057,2.5696563720703125,True,
557488099.637,,,,False,786.0815620422363,70.75495719909668,2.61346435546875,True,
557488116.307,712.2453117370605,3.2672524452209473,2.2981719970703125,True,782.6792907714844,67.64651298522949,2.553253173828125,True,
557488132.97,751.149845123291,8.846461772918701,2.37353515625,True,779.1317939758301,87.3364806175232,2.6657562255859375,True,
557488149.632,742.0206642150879,-1.6829681396484375,2.3278961181640625,True,791.2187004089355,91.34556770324707,2.586334228515625,True,
557488166.304,758.7761306762695,-7.16458797454834,2.37799072265625,True,743.1584358215332,77.86437749862671,2.719207763671875,True,
557488182.959,745.4180145263672,19.42829132080078,2.390960693359375,True,776.3291931152344,70.73596715927124,2.6386260986328125,True,
557488199.627,761.7154884338379,40.704731941223145,2.430084228515625,True,827.4818801879883,111.48189783096313,2.680389404296875,True,
557488216.294,766.6191673278809,70.71324348449707,2.371124267578125,True,834.0554237365723,139.70972299575806,2.67840576171875,True,
557488232.959,840.0934982299805,56.72170400619507,2.5500946044921875,True,842.6812362670898,146.41204833984375,2.6666259765625,True,
557488249.621,857.2107696533203,252.60711908340454,2.447296142578125,True,926.2576675415039,339.3257474899292,2.677764892578125,True,
557488266.28,943.3768272399902,409.59121227264404,2.3305816650390625,True,977.7006912231445,414.9566388130188,2.6539764404296875,True,
557488282.943,971.5526962280273,372.28994607925415,2.3151397705078125,True,979.6047592163086,432.0764493942261,2.72454833984375,True,
557488299.573,941.5042877197266,402.46222257614136,2.3468780517578125,True,981.2370300292969,458.4895348548889,2.707489013671875,True,
